Year,State,Demographic,Comparing (Focus group),Cigarette Use Prevalence % (Focus group)
2016,13,0,4,9.4
2016,14,0,1,16.8
2016,14,0,2,25.1
2016,14,0,3,24.7
2016,14,0,4,11.6
2016,15,0,1,15.5
2016,15,0,2,21.2
2016,15,0,3,18.4
2016,15,0,4,8.4
2016,16,0,1,12.4
2016,16,0,2,22.2
2016,16,0,3,18.8
2016,16,0,4,9.8
2016,17,0,1,17.3
2016,17,0,2,33.2
2016,17,0,3,26.2
2016,17,0,4,12.4
2016,18,0,1,21.4
2016,18,0,2,28.6
2016,18,0,3,23.7
2016,18,0,4,11.5
2016,19,0,1,17.1
2016,19,0,2,28.2
2016,19,0,3,21.5
2016,19,0,4,8.4
2016,20,0,1,10.0
2016,20,0,2,16.6
2016,20,0,3,15.7
2016,20,0,4,7.2
2016,21,0,1,10.6
2016,21,0,2,15.6
2016,21,0,3,16.2
2016,21,0,4,8.0
2016,22,0,1,18.3
2016,22,0,2,26.1
2016,22,0,3,23.0
2016,22,0,4,9.4
2016,23,0,1,12.6
2016,23,0,2,19.2
2016,23,0,3,16.4
2016,23,0,4,8.1
2016,24,0,1,25.6
2016,24,0,2,25.7
2016,24,0,3,25.2
2016,24,0,4,12.1
2016,25,0,1,18.6
2016,25,0,2,27.6
2016,25,0,3,25.5
2016,25,0,4,10.6
2016,26,0,1,19.4
2016,26,0,2,23.1
2016,26,0,3,20.7
2016,26,0,4,8.6
2016,27,0,1,14.9
2016,27,0,2,21.5
2016,27,0,3,18.0
2016,27,0,4,9.2
2016,28,0,1,12.5
2016,28,0,2,18.3
2016,28,0,3,19.6
2016,28,0,4,10.2
2016,29,0,1,24.2
2016,29,0,2,26.0
2016,29,0,3,16.6
2016,29,0,4,6.2
2016,30,0,1,13.5
2016,30,0,2,14.5
2016,30,0,3,16.5
2016,30,0,4,8.8
2016,31,0,1,19.1
2016,31,0,2,19.8
2016,31,0,3,17.8
2016,31,0,4,8.5
2016,32,0,1,11.7
2016,32,0,2,17.0
2016,32,0,3,16.8
2016,32,0,4,6.5
2016,33,0,1,16.9
2016,33,0,2,21.5
2016,33,0,3,20.2
2016,33,0,4,8.8
2016,34,0,1,20.4
2016,34,0,2,23.9
2016,34,0,3,21.5
2016,34,0,4,9.5
2016,35,0,1,16.5
2016,35,0,2,30.3
2016,35,0,3,24.9
2016,35,0,4,10.6
2016,36,0,1,21.1
2016,36,0,2,23.3
2016,36,0,3,21.7
2016,36,0,4,9.2
2016,37,0,1,15.1
2016,37,0,2,19.0
2016,37,0,3,19.3
2016,37,0,4,7.8
2016,38,0,1,12.6
2016,38,0,2,23.5
2016,38,0,3,21.8
2016,38,0,4,7.2
2016,39,0,1,9.2
2016,39,0,2,17.7
2016,39,0,3,17.5
2016,39,0,4,8.0
2016,40,0,1,16.2
2016,40,0,2,24.9
2016,40,0,3,23.7
2016,40,0,4,9.3
2016,41,0,1,13.6
2016,41,0,2,25.0
2016,41,0,3,18.9
2016,41,0,4,9.5
2016,42,0,1,19.1
2016,42,0,2,24.4
2016,42,0,3,26.3
2016,42,0,4,13.2
2016,43,0,1,8.0
2016,43,0,2,16.7
2016,43,0,3,16.3
2016,43,0,4,10.0
2016,44,0,1,6.8
2016,44,0,2,11.0
2016,44,0,3,9.6
2016,44,0,4,3.7
2016,45,0,1,22.0
2016,45,0,2,23.0
2016,45,0,3,16.7
2016,45,0,4,7.0
2016,46,0,1,10.7
2016,46,0,2,18.7
2016,46,0,3,17.3
2016,46,0,4,8.6
2016,47,0,1,14.5
2016,47,0,2,17.4
2016,47,0,3,13.7
2016,47,0,4,7.9
2016,48,0,1,22.3
2016,48,0,2,33.3
2016,48,0,3,27.9
2016,48,0,4,10.8
2016,49,0,1,14.1
2016,49,0,2,21.9
2016,49,0,3,19.6
2016,49,0,4,7.3
2016,50,0,1,22.5
2016,50,0,2,24.0
2016,50,0,3,18.1
2016,50,0,4,9.5
2017,0,0,1,18.2
2017,0,0,2,27.9
2017,0,0,3,21.7
2017,0,0,4,10.8
2017,1,0,1,20.8
2017,1,0,2,25.0
2017,1,0,3,21.2
2017,1,0,4,10.6
2017,2,0,1,12.3
2017,2,0,2,17.5
2017,2,0,3,18.9
2017,2,0,4,10.0
2017,3,0,1,18.9
2017,3,0,2,30.4
2017,3,0,3,24.3
2017,3,0,4,9.6
2017,4,0,1,6.6
2017,4,0,2,15.3
2017,4,0,3,12.3
2017,4,0,4,5.3
2017,5,0,1,15.6
2017,5,0,2,17.0
2017,5,0,3,15.0
2017,5,0,4,8.4
2017,6,0,1,10.6
2017,6,0,2,17.6
2017,6,0,3,12.8
2017,6,0,4,7.2
2017,7,0,1,13.0
2017,7,0,2,24.0
2017,7,0,3,18.2
2017,7,0,4,7.7
2017,8,0,1,7.8
2017,8,0,2,14.4
2017,8,0,3,18.8
2017,8,0,4,11.5
2017,9,0,1,11.4
2017,9,0,2,20.1
2017,9,0,3,18.3
2017,9,0,4,10.4
2017,10,0,1,13.2
2017,10,0,2,22.0
2017,10,0,3,18.6
2017,10,0,4,9.8
2017,11,0,1,12.3
2017,11,0,2,17.7
2017,11,0,3,12.4
2017,11,0,4,6.2
2017,12,0,1,10.5
2017,12,0,2,18.0
2017,12,0,3,16.0
2017,12,0,4,8.5
2017,13,0,1,11.0
2017,13,0,2,18.7
2017,13,0,3,17.6
2017,13,0,4,9.1
2017,14,0,1,18.7
2017,14,0,2,27.3
2017,14,0,3,24.6
2017,14,0,4,10.4
2017,15,0,1,13.7
2017,15,0,2,21.9
2017,15,0,3,19.0
2017,15,0,4,9.3
2017,16,0,1,14.2
2017,16,0,2,22.5
2017,16,0,3,19.0
2017,16,0,4,8.8
2017,17,0,1,15.6
2017,17,0,2,32.4
2017,17,0,3,27.8
2017,17,0,4,12.5
2017,18,0,1,22.6
2017,18,0,2,29.2
2017,18,0,3,23.6
2017,18,0,4,11.5
2017,19,0,1,15.1
2017,19,0,2,24.8
2017,19,0,3,18.7
2017,19,0,4,7.7
2017,20,0,1,10.4
2017,20,0,2,17.1
2017,20,0,3,15.1
2017,20,0,4,8.2
2017,21,0,1,7.4
2017,21,0,2,16.6
2017,21,0,3,16.0
2017,21,0,4,9.3
2017,22,0,1,12.2
2017,22,0,2,25.6
2017,22,0,3,22.4
2017,22,0,4,9.6
2017,23,0,1,12.1
2017,23,0,2,17.7
2017,23,0,3,16.0
2017,23,0,4,8.3
2017,24,0,1,15.0
2017,24,0,2,27.9
2017,24,0,3,26.2
2017,24,0,4,11.4
2017,25,0,1,17.6
2017,25,0,2,25.5
2017,25,0,3,24.7
2017,25,0,4,9.5
2017,26,0,1,17.3
2017,26,0,2,23.8
2017,26,0,3,16.8
2017,26,0,4,9.0
2017,27,0,1,13.8
2017,27,0,2,19.4
2017,27,0,3,16.7
2017,27,0,4,8.0
2017,28,0,1,6.4
2017,28,0,2,18.6
2017,28,0,3,21.8
2017,28,0,4,15.1
2017,29,0,1,16.1
2017,29,0,2,24.4
2017,29,0,3,14.2
2017,29,0,4,6.7
2017,30,0,1,9.2
2017,30,0,2,17.3
2017,30,0,3,15.3
2017,30,0,4,8.0
2017,31,0,1,13.8
2017,31,0,2,21.7
2017,31,0,3,19.1
2017,31,0,4,11.1
2017,32,0,1,11.4
2017,32,0,2,16.4
2017,32,0,3,16.3
2017,32,0,4,8.2
2017,33,0,1,15.8
2017,33,0,2,19.4
2017,33,0,3,19.0
2017,33,0,4,11.6
2017,34,0,1,13.1
2017,34,0,2,22.8
2017,34,0,3,20.9
2017,34,0,4,10.5
2017,35,0,1,16.6
2017,35,0,2,27.6
2017,35,0,3,23.2
2017,35,0,4,11.1
2017,36,0,1,20.9
2017,36,0,2,25.3
2017,36,0,3,20.8
2017,36,0,4,10.1
2017,37,0,1,13.0
2017,37,0,2,19.8
2017,37,0,3,18.8
2017,37,0,4,8.3
2017,38,0,1,15.0
2017,38,0,2,24.2
2017,38,0,3,21.2
2017,38,0,4,9.6
2017,39,0,1,10.6
2017,39,0,2,19.8
2017,39,0,3,16.7
2017,39,0,4,7.6
2017,40,0,1,13.6
2017,40,0,2,25.0
2017,40,0,3,20.9
2017,40,0,4,9.7
2017,41,0,1,14.6
2017,41,0,2,27.7
2017,41,0,3,20.0
2017,41,0,4,8.4
2017,42,0,1,18.9
2017,42,0,2,26.9
2017,42,0,3,26.4
2017,42,0,4,12.1
2017,43,0,1,12.7
2017,43,0,2,21.1
2017,43,0,3,15.6
2017,43,0,4,6.7
2017,44,0,1,7.7
2017,44,0,2,10.4
2017,44,0,3,9.6
2017,44,0,4,5.1
2017,45,0,1,12.9
2017,45,0,2,23.9
2017,45,0,3,15.6
2017,45,0,4,8.1
2017,46,0,1,12.8
2017,46,0,2,20.3
2017,46,0,3,18.2
2017,46,0,4,8.8
2017,47,0,1,9.9
2017,47,0,2,17.1
2017,47,0,3,15.1
2017,47,0,4,6.7
2017,48,0,1,28.6
2017,48,0,2,35.8
2017,48,0,3,27.2
2017,48,0,4,11.2
2017,49,0,1,12.6
2017,49,0,2,20.0
2017,49,0,3,18.7
2017,49,0,4,8.0
2017,50,0,1,21.1
2017,50,0,2,23.9
2017,50,0,3,17.8
2017,50,0,4,10.1
2018,0,0,1,13.2
2018,0,0,2,24.9
2018,0,0,3,22.2
2018,0,0,4,9.7
2018,1,0,1,16.9
2018,1,0,2,22.1
2018,1,0,3,19.4
2018,1,0,4,12.8
2018,2,0,1,8.6
2018,2,0,2,17.7
2018,2,0,3,16.3
2018,2,0,4,8.6
2018,3,0,1,16.4
2018,3,0,2,30.4
2018,3,0,3,26.1
2018,3,0,4,10.1
2018,4,0,1,9.0
2018,4,0,2,13.9
2018,4,0,3,12.4
2018,4,0,4,5.8
2018,5,0,1,14.7
2018,5,0,2,17.8
2018,5,0,3,14.4
2018,5,0,4,7.8
2018,6,0,1,10.1
2018,6,0,2,15.9
2018,6,0,3,13.5
2018,6,0,4,6.0
2018,7,0,1,10.5
2018,7,0,2,22.3
2018,7,0,3,18.8
2018,7,0,4,8.5
2018,8,0,2,14.0
2018,8,0,3,18.6
2018,8,0,4,11.8
2018,9,0,1,9.4
2018,9,0,2,17.2
2018,9,0,3,18.7
2018,9,0,4,8.1
2018,10,0,1,11.9
2018,10,0,2,20.9
2018,10,0,3,16.9
2018,10,0,4,8.8
2018,11,0,1,13.1
2018,11,0,2,17.9
2018,11,0,3,13.7
2018,11,0,4,6.6
2018,12,0,1,12.7
2018,12,0,2,17.8
2018,12,0,3,16.2
2018,12,0,4,9.3
2018,13,0,1,11.9
2018,13,0,2,20.4
2018,13,0,3,15.2
2018,13,0,4,9.8
2018,14,0,1,18.4
2018,14,0,2,24.9
2018,14,0,3,25.0
2018,14,0,4,10.6
2018,15,0,1,14.4
2018,15,0,2,22.3
2018,15,0,3,17.6
2018,15,0,4,8.6
2018,16,0,1,14.1
2018,16,0,2,22.2
2018,16,0,3,19.5
2018,16,0,4,8.2
2018,17,0,1,20.4
2018,17,0,2,30.8
2018,17,0,3,23.9
2018,17,0,4,13.1
2018,18,0,1,13.1
2018,18,0,2,25.6
2018,18,0,3,23.2
2018,18,0,4,12.0
2018,19,0,1,14.4
2018,19,0,2,25.8
2018,19,0,3,18.9
2018,19,0,4,8.5
2018,20,0,1,8.0
2018,20,0,2,15.4
2018,20,0,3,14.1
2018,20,0,4,7.9
2018,21,0,1,10.1
2018,21,0,2,17.2
2018,21,0,3,13.8
2018,21,0,4,9.0
2018,22,0,1,12.6
2018,22,0,2,27.3
2018,22,0,3,20.4
2018,22,0,4,8.8
2018,23,0,1,14.0
2018,23,0,2,19.9
2018,23,0,3,15.1
2018,23,0,4,8.3
2018,24,0,1,10.8
2018,24,0,2,25.2
2018,24,0,3,25.7
2018,24,0,4,11.1
2018,25,0,1,18.6
2018,25,0,2,24.6
2018,25,0,3,21.0
2018,25,0,4,9.8
2018,26,0,1,13.9
2018,26,0,2,24.0
2018,26,0,3,19.8
2018,26,0,4,10.0
2018,27,0,1,12.8
2018,27,0,2,20.7
2018,27,0,3,17.7
2018,27,0,4,7.8
2018,28,0,1,12.3
2018,28,0,2,19.5
2018,28,0,3,15.8
2018,28,0,4,11.0
2018,29,0,1,11.3
2018,29,0,2,23.2
2018,29,0,3,15.4
2018,29,0,4,7.5
2018,30,0,2,17.6
2018,30,0,3,15.2
2018,30,0,4,7.7
2018,31,0,1,12.0
2018,31,0,2,17.1
2018,31,0,3,18.6
2018,31,0,4,9.4
2018,32,0,1,8.6
2018,32,0,2,16.0
2018,32,0,3,14.1
2018,32,0,4,7.9
2018,33,0,1,13.0
2018,33,0,2,21.5
2018,33,0,3,18.8
2018,33,0,4,11.7
2018,34,0,1,16.9
2018,34,0,2,26.1
2018,34,0,3,18.7
2018,34,0,4,9.2
2018,35,0,1,15.0
2018,35,0,2,26.7
2018,35,0,3,23.2
2018,35,0,4,10.7
2018,36,0,1,17.3
2018,36,0,2,21.7
2018,36,0,3,23.7
2018,36,0,4,11.7
2018,37,0,1,13.4
2018,37,0,2,18.6
2018,37,0,3,17.6
2018,37,0,4,9.4
2018,38,0,1,10.3
2018,38,0,2,23.0
2018,38,0,3,19.0
2018,38,0,4,9.6
2018,39,0,1,13.1
2018,39,0,2,18.4
2018,39,0,3,15.9
2018,39,0,4,8.1
2018,40,0,1,14.0
2018,40,0,2,22.4
2018,40,0,3,21.1
2018,40,0,4,9.6
2018,41,0,1,18.0
2018,41,0,2,26.5
2018,41,0,3,18.9
2018,41,0,4,8.9
2018,42,0,1,11.2
2018,42,0,2,23.6
2018,42,0,3,26.1
2018,42,0,4,13.0
2018,43,0,1,11.5
2018,43,0,2,14.4
2018,43,0,3,18.6
2018,43,0,4,8.8
2018,44,0,1,5.9
2018,44,0,2,10.4
2018,44,0,3,10.8
2018,44,0,4,5.5
2018,45,0,1,12.6
2018,45,0,2,18.3
2018,45,0,3,14.3
2018,45,0,4,7.8
2018,46,0,1,10.1
2018,46,0,2,18.3
2018,46,0,3,16.3
2018,46,0,4,10.1
2018,47,0,1,11.9
2018,47,0,2,12.8
2018,47,0,3,14.5
2018,47,0,4,7.0
2018,48,0,1,23.1
2018,48,0,2,33.6
2018,48,0,3,27.1
2018,48,0,4,13.8
2018,49,0,1,11.2
2018,49,0,2,21.3
2018,49,0,3,18.3
2018,49,0,4,9.5
2018,50,0,1,19.9
2018,50,0,2,22.9
2018,50,0,3,20.1
2018,50,0,4,9.8
2019,0,0,1,12.6
2019,0,0,2,28.3
2019,0,0,3,21.7
2019,0,0,4,10.8
2019,1,0,1,14.1
2019,1,0,2,22.0
2019,1,0,3,16.0
2019,1,0,4,12.5
2019,2,0,1,11.1
2019,2,0,2,18.2
2019,2,0,3,17.7
2019,2,0,4,8.8
2019,3,0,1,16.9
2019,3,0,2,25.3
2019,3,0,3,23.1
2019,3,0,4,10.6
2019,4,0,1,7.2
2019,4,0,2,12.2
2019,4,0,3,11.3
2019,4,0,4,5.7
2019,5,0,1,9.5
2019,5,0,2,17.8
2019,5,0,3,13.7
2019,5,0,4,7.3
2019,6,0,1,7.0
2019,6,0,2,16.4
2019,6,0,3,13.1
2019,6,0,4,7.5
2019,7,0,1,15.6
2019,7,0,2,19.5
2019,7,0,3,16.7
2019,7,0,4,10.4
2019,8,0,2,13.8
2019,8,0,3,15.8
2019,8,0,4,10.0
2019,9,0,1,8.1
2019,9,0,2,17.2
2019,9,0,3,19.4
2019,9,0,4,9.2
2019,10,0,1,10.4
2019,10,0,2,21.1
2019,10,0,3,17.7
2019,10,0,4,9.6
2019,11,0,1,10.4
2019,11,0,2,16.1
2019,11,0,3,12.0
2019,11,0,4,7.8
2019,12,0,1,15.8
2019,12,0,2,18.7
2019,12,0,3,16.7
2019,12,0,4,7.8
2019,13,0,1,7.4
2019,13,0,2,18.1
2019,13,0,3,16.7
2019,13,0,4,9.2
2019,14,0,1,13.3
2019,14,0,2,24.8
2019,14,0,3,21.7
2019,14,0,4,10.5
2019,15,0,1,11.6
2019,15,0,2,21.8
2019,15,0,3,18.9
2019,15,0,4,8.2
2019,16,0,1,13.2
2019,16,0,2,21.3
2019,16,0,3,17.6
2019,16,0,4,8.3
2019,17,0,1,14.4
2019,17,0,2,30.1
2019,17,0,3,28.2
2019,17,0,4,12.1
2019,18,0,1,16.8
2019,18,0,2,28.4
2019,18,0,3,23.1
2019,18,0,4,12.3
2019,19,0,1,13.9
2019,19,0,2,25.0
2019,19,0,3,20.1
2019,19,0,4,7.6
2019,20,0,1,5.8
2019,20,0,2,17.0
2019,20,0,3,13.6
2019,20,0,4,8.2
2019,21,0,1,7.9
2019,21,0,2,14.4
2019,21,0,3,14.1
2019,21,0,4,8.0
2019,22,0,1,11.1
2019,22,0,2,25.1
2019,22,0,3,21.5
2019,22,0,4,9.8
2019,23,0,1,9.2
2019,23,0,2,18.5
2019,23,0,3,16.9
2019,23,0,4,8.1
2019,24,0,1,16.1
2019,24,0,2,26.1
2019,24,0,3,23.1
2019,24,0,4,10.7
2019,25,0,1,13.9
2019,25,0,2,25.5
2019,25,0,3,22.1
2019,25,0,4,10.8
2019,26,0,1,11.4
2019,26,0,2,23.0
2019,26,0,3,18.1
2019,26,0,4,9.0
2019,27,0,1,10.3
2019,27,0,2,18.5
2019,27,0,3,17.2
2019,27,0,4,7.7
2019,28,0,1,11.0
2019,28,0,2,17.0
2019,28,0,3,19.5
2019,28,0,4,10.0
2019,29,0,1,11.8
2019,29,0,2,23.6
2019,29,0,3,16.3
2019,29,0,4,7.1
2019,31,0,1,17.7
2019,31,0,2,19.3
2019,31,0,3,17.2
2019,31,0,4,9.0
2019,32,0,1,7.6
2019,32,0,2,16.2
2019,32,0,3,14.5
2019,32,0,4,7.0
2019,33,0,1,15.6
2019,33,0,2,22.8
2019,33,0,3,20.4
2019,33,0,4,10.6
2019,34,0,1,15.4
2019,34,0,2,20.9
2019,34,0,3,18.1
2019,34,0,4,10.1
2019,35,0,1,10.1
2019,35,0,2,28.1
2019,35,0,3,23.6
2019,35,0,4,12.0
2019,36,0,1,16.6
2019,36,0,2,21.5
2019,36,0,3,21.9
2019,36,0,4,11.6
2019,37,0,1,10.7
2019,37,0,2,17.7
2019,37,0,3,16.1
2019,37,0,4,9.3
2019,38,0,1,13.0
2019,38,0,2,21.4
2019,38,0,3,19.7
2019,38,0,4,10.6
2019,39,0,1,7.1
2019,39,0,2,16.7
2019,39,0,3,15.9
2019,39,0,4,8.4
2019,40,0,1,10.7
2019,40,0,2,23.2
2019,40,0,3,20.1
2019,40,0,4,9.8
2019,41,0,1,19.0
2019,41,0,2,22.7
2019,41,0,3,19.4
2019,41,0,4,9.9
2019,42,0,1,11.1
2019,42,0,2,26.5
2019,42,0,3,21.6
2019,42,0,4,12.4
2019,43,0,1,12.3
2019,43,0,2,17.1
2019,43,0,3,15.0
2019,43,0,4,10.9
2019,44,0,1,5.3
2019,44,0,2,9.8
2019,44,0,3,8.9
2019,44,0,4,4.0
2019,45,0,1,14.2
2019,45,0,2,20.4
2019,45,0,3,16.3
2019,45,0,4,8.3
2019,46,0,1,8.3
2019,46,0,2,16.6
2019,46,0,3,17.2
2019,46,0,4,8.2
2019,47,0,1,7.7
2019,47,0,2,15.3
2019,47,0,3,14.8
2019,47,0,4,7.7
2019,48,0,1,12.9
2019,48,0,2,35.4
2019,48,0,3,26.6
2019,48,0,4,11.6
2019,49,0,1,9.7
2019,49,0,2,20.7
2019,49,0,3,18.1
2019,49,0,4,7.2
2019,50,0,1,21.0
2019,50,0,2,21.4
2019,50,0,3,20.1
2019,50,0,4,10.2
2020,0,0,1,11.1
2020,0,0,2,24.3
2020,0,0,3,21.5
2020,0,0,4,9.9
2020,1,0,1,10.1
2020,1,0,2,23.7
2020,1,0,3,19.8
2020,1,0,4,8.1
2020,2,0,1,6.9
2020,2,0,2,16.7
2020,2,0,3,15.1
2020,2,0,4,8.7
2020,3,0,1,12.9
2020,3,0,2,25.7
2020,3,0,3,24.7
2020,3,0,4,11.7
2020,4,0,1,6.5
2020,4,0,2,10.5
2020,4,0,3,10.1
2020,4,0,4,5.4
2020,5,0,1,8.0
2020,5,0,2,15.8
2020,5,0,3,13.1
2020,5,0,4,7.3
2020,6,0,1,6.7
2020,6,0,2,16.7
2020,6,0,3,12.8
2020,6,0,4,7.0
2020,7,0,1,7.3
2020,7,0,2,20.9
2020,7,0,3,16.5
2020,7,0,4,9.8
2020,8,0,2,10.9
2020,8,0,3,15.6
2020,8,0,4,8.8
2020,9,0,1,5.9
2020,9,0,2,19.2
2020,9,0,3,18.3
2020,9,0,4,8.6
2020,10,0,1,8.0
2020,10,0,2,19.5
2020,10,0,3,18.8
2020,10,0,4,9.4
2020,11,0,1,11.4
2020,11,0,2,14.5
2020,11,0,3,11.8
2020,11,0,4,7.6
2020,12,0,1,9.9
2020,12,0,2,17.3
2020,12,0,3,15.9
2020,12,0,4,7.2
2020,13,0,1,9.7
2020,13,0,2,13.7
2020,13,0,3,14.8
2020,13,0,4,9.6
2020,14,0,1,11.4
2020,14,0,2,24.4
2020,14,0,3,23.2
2020,14,0,4,11.2
2020,15,0,1,10.0
2020,15,0,2,22.2
2020,15,0,3,17.7
2020,15,0,4,7.7
2020,16,0,1,10.5
2020,16,0,2,20.1
2020,16,0,3,20.7
2020,16,0,4,9.4
2020,17,0,1,12.3
2020,17,0,2,26.7
2020,17,0,3,25.2
2020,17,0,4,13.0
2020,18,0,1,11.9
2020,18,0,2,22.0
2020,18,0,3,22.1
2020,18,0,4,10.3
2020,19,0,1,12.3
2020,19,0,2,24.4
2020,19,0,3,17.3
2020,19,0,4,8.9
2020,20,0,1,5.2
2020,20,0,2,14.0
2020,20,0,3,12.2
2020,20,0,4,7.0
2020,21,0,1,6.8
2020,21,0,2,13.5
2020,21,0,3,12.8
2020,21,0,4,7.4
2020,22,0,1,10.8
2020,22,0,2,23.5
2020,22,0,3,22.4
2020,22,0,4,9.9
2020,23,0,1,7.8
2020,23,0,2,18.2
2020,23,0,3,15.2
2020,23,0,4,8.5
2020,24,0,1,11.0
2020,24,0,2,25.9
2020,24,0,3,23.4
2020,24,0,4,10.7
2020,25,0,1,9.9
2020,25,0,2,22.8
2020,25,0,3,20.5
2020,25,0,4,11.1
2020,26,0,1,12.3
2020,26,0,2,23.4
2020,26,0,3,15.9
2020,26,0,4,10.2
2020,27,0,1,7.9
2020,27,0,2,17.7
2020,27,0,3,17.2
2020,27,0,4,7.2
2020,28,0,2,14.9
2020,28,0,3,17.3
2020,28,0,4,13.4
2020,29,0,1,9.6
2020,29,0,2,18.9
2020,29,0,3,14.8
2020,29,0,4,8.6
2020,30,0,1,4.4
2020,30,0,2,13.8
2020,30,0,3,12.7
2020,30,0,4,6.7
2020,31,0,1,9.7
2020,31,0,2,22.0
2020,31,0,3,16.6
2020,31,0,4,10.7
2020,32,0,1,5.5
2020,32,0,2,14.5
2020,32,0,3,15.3
2020,32,0,4,6.8
2020,33,0,1,8.4
2020,33,0,2,20.3
2020,33,0,3,19.8
2020,33,0,4,10.5
2020,34,0,1,16.9
2020,34,0,2,21.8
2020,34,0,3,17.8
2020,34,0,4,9.8
2020,35,0,1,10.5
2020,35,0,2,25.2
2020,35,0,3,22.6
2020,35,0,4,11.2
2020,36,0,1,11.1
2020,36,0,2,23.2
2020,36,0,3,22.6
2020,36,0,4,12.6
2020,37,0,1,11.2
2020,37,0,2,14.8
2020,37,0,3,15.9
2020,37,0,4,8.9
2020,38,0,1,8.0
2020,38,0,2,21.3
2020,38,0,3,17.4
2020,38,0,4,10.2
2020,39,0,2,16.8
2020,39,0,3,16.2
2020,39,0,4,8.4
2020,40,0,1,12.2
2020,40,0,2,21.4
2020,40,0,3,23.1
2020,40,0,4,10.0
2020,41,0,1,11.9
2020,41,0,2,26.1
2020,41,0,3,17.6
2020,41,0,4,9.5
2020,42,0,1,13.4
2020,42,0,2,21.1
2020,42,0,3,23.8
2020,42,0,4,14.0
2020,43,0,1,8.6
2020,43,0,2,15.2
2020,43,0,3,15.7
2020,43,0,4,8.2
2020,44,0,1,4.9
2020,44,0,2,10.0
2020,44,0,3,10.2
2020,44,0,4,3.4
2020,45,0,1,10.7
2020,45,0,2,18.8
2020,45,0,3,14.4
2020,45,0,4,7.1
2020,46,0,1,8.4
2020,46,0,2,16.5
2020,46,0,3,15.5
2020,46,0,4,9.4
2020,47,0,1,6.1
2020,47,0,2,13.7
2020,47,0,3,13.3
2020,47,0,4,7.9
2020,48,0,1,8.5
2020,48,0,2,31.2
2020,48,0,3,27.5
2020,48,0,4,12.7
2020,49,0,1,7.4
2020,49,0,2,19.7
2020,49,0,3,18.3
2020,49,0,4,10.0
2020,50,0,1,17.2
2020,50,0,2,24.6
2020,50,0,3,18.3
2020,50,0,4,10.5
2021,0,0,2,22.2
2021,0,0,3,20.4
2021,0,0,4,12.3
2021,1,0,1,12.9
2021,1,0,2,19.5
2021,1,0,3,18.9
2021,1,0,4,11.8
2021,2,0,1,6.4
2021,2,0,2,15.8
2021,2,0,3,15.7
2021,2,0,4,9.4
2021,3,0,1,12.4
2021,3,0,2,24.2
2021,3,0,3,27.5
2021,3,0,4,13.0
2021,4,0,1,4.1
2021,4,0,2,9.6
2021,4,0,3,10.9
2021,4,0,4,7.3
2021,5,0,1,8.9
2021,5,0,2,14.2
2021,5,0,3,12.6
2021,5,0,4,8.5
2021,6,0,1,6.6
2021,6,0,2,13.3
2021,6,0,3,14.0
2021,6,0,4,6.5
2021,7,0,2,18.9
2021,7,0,3,14.9
2021,7,0,4,8.5
2021,8,0,2,8.2
2021,8,0,3,13.3
2021,8,0,4,10.6
2021,10,0,1,5.8
2021,10,0,2,19.1
2021,10,0,3,18.5
2021,10,0,4,8.6
2021,11,0,1,6.9
2021,11,0,2,11.7
2021,11,0,3,12.0
2021,11,0,4,7.0
2021,12,0,1,9.6
2021,12,0,2,16.3
2021,12,0,3,15.3
2021,12,0,4,8.5
2021,13,0,2,15.4
2021,13,0,3,14.8
2021,13,0,4,6.2
2021,14,0,1,7.4
2021,14,0,2,22.1
2021,14,0,3,20.9
2021,14,0,4,11.0
2021,15,0,1,6.3
2021,15,0,2,19.3
2021,15,0,3,18.3
2021,15,0,4,8.4
2021,16,0,1,9.0
2021,16,0,2,21.2
2021,16,0,3,17.2
2021,16,0,4,9.1
2021,17,0,1,13.7
2021,17,0,2,23.6
2021,17,0,3,23.3
2021,17,0,4,11.8
2021,18,0,1,13.3
2021,18,0,2,22.8
2021,18,0,3,23.1
2021,18,0,4,12.5
2021,19,0,1,6.3
2021,19,0,2,22.2
2021,19,0,3,19.2
2021,19,0,4,7.8
2021,20,0,1,4.5
2021,20,0,2,11.2
2021,20,0,3,12.6
2021,20,0,4,7.6
2021,21,0,1,7.4
2021,21,0,2,12.3
2021,21,0,3,12.3
2021,21,0,4,7.6
2021,22,0,1,3.7
2021,22,0,2,23.4
2021,22,0,3,20.1
2021,22,0,4,11.0
2021,23,0,1,6.9
2021,23,0,2,16.7
2021,23,0,3,15.9
2021,23,0,4,8.4
2021,24,0,1,11.9
2021,24,0,2,24.0
2021,24,0,3,21.9
2021,24,0,4,14.3
2021,25,0,1,7.8
2021,25,0,2,21.9
2021,25,0,3,21.3
2021,25,0,4,10.3
2021,26,0,1,11.4
2021,26,0,2,18.5
2021,26,0,3,16.0
2021,26,0,4,9.0
2021,27,0,1,6.7
2021,27,0,2,15.9
2021,27,0,3,17.3
2021,27,0,4,8.2
2021,28,0,2,16.4
2021,28,0,3,20.5
2021,28,0,4,12.6
2021,29,0,2,15.2
2021,29,0,3,15.6
2021,29,0,4,7.4
2021,30,0,1,4.1
2021,30,0,2,12.6
2021,30,0,3,13.0
2021,30,0,4,8.2
2021,31,0,1,6.9
2021,31,0,2,18.3
2021,31,0,3,14.0
2021,31,0,4,9.2
